action_id,action_date,mechanism_type,target_identifier,target_type,target_category,target_entity_id,beneficiary_entity_id,status,reversal_action_id,amount_affected_usd,incident_id,request_id,trigger_id,policy_id,implementation_id,disclosure_date,discovery_source,confidence,notes_path,issuer
CU-ACT-0100,2022-11-10,BLACKLIST,0xb20c66c4de72433f3ce747b58b86830c459ca911,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0342,,,,CU-TRG-0043,,CU-IMP-0100,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0101,2022-11-10,BLACKLIST,0x26903a5a198d571422b2b4ea08b56a37cbd68c89,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0328,,,,CU-TRG-0043,,CU-IMP-0101,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0102,2022-11-10,BLACKLIST,0x2573bac39ebe2901b4389cd468f2872cf7767faf,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0327,,,,CU-TRG-0043,,CU-IMP-0102,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0103,2022-11-10,BLACKLIST,0x5f6c97c6ad7bdd0ae7e0dd4ca33a4ed3fdabd4d7,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0334,,,,CU-TRG-0043,,CU-IMP-0103,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0104,2022-11-10,BLACKLIST,0x2fc93484614a34f26f7970cbb94615ba109bb4bf,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0330,,,,CU-TRG-0043,,CU-IMP-0104,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0105,2022-11-10,BLACKLIST,0xf4b067dd14e95bab89be928c07cb22e3c94e0daa,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0345,,,,CU-TRG-0043,,CU-IMP-0105,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0106,2022-11-10,BLACKLIST,0x01e2919679362dfbc9ee1644ba9c6da6d6245bb1,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0324,,,,CU-TRG-0043,,CU-IMP-0106,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0107,2022-11-10,BLACKLIST,0x746aebc06d2ae31b71ac51429a19d54e797878e9,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0336,,,,CU-TRG-0043,,CU-IMP-0107,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0108,2022-11-10,BLACKLIST,0x3efa30704d2b8bbac821307230376556cf8cc39e,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0331,,,,CU-TRG-0043,,CU-IMP-0108,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0109,2022-11-10,BLACKLIST,0x77777feddddffc19ff86db637967013e6c6a116c,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0338,,,,CU-TRG-0043,,CU-IMP-0109,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0110,2022-11-10,BLACKLIST,0xffbac21a641dcfe4552920138d90f3638b3c9fba,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0346,,,,CU-TRG-0043,,CU-IMP-0110,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0111,2022-11-10,BLACKLIST,0xb04e030140b30c27bcdfaafffa98c57d80eda7b4,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0341,,,,CU-TRG-0043,,CU-IMP-0111,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0112,2022-11-10,BLACKLIST,0x2f50508a8a3d323b91336fa3ea6ae50e55f32185,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0329,,,,CU-TRG-0043,,CU-IMP-0112,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0113,2022-11-10,BLACKLIST,0xcee71753c9820f063b38fdbe4cfdaf1d3d928a80,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0343,,,,CU-TRG-0043,,CU-IMP-0113,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0114,2022-11-10,BLACKLIST,0x743494b60097a2230018079c02fe21a7b687eaa5,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0360,,,,CU-TRG-0043,,CU-IMP-0114,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0115,2022-11-10,BLACKLIST,0x94c92f096437ab9958fc0a37f09348f30389ae79,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0340,,,,CU-TRG-0043,,CU-IMP-0115,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0116,2022-11-10,BLACKLIST,0x5efda50f22d34f262c29268506c5fa42cb56a1ce,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0333,,,,CU-TRG-0043,,CU-IMP-0116,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0117,2022-11-10,BLACKLIST,0x179f48c78f57a3a78f0608cc9197b8972921d1d2,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0326,,,,CU-TRG-0043,,CU-IMP-0117,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0118,2022-11-10,BLACKLIST,0xdf3a408c53e5078af6e8fb2a85088d46ee09a61b,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0349,,,,CU-TRG-0043,,CU-IMP-0118,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0119,2022-11-10,BLACKLIST,0x776198ccf446dfa168347089d7338879273172cf,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0362,,,,CU-TRG-0043,,CU-IMP-0119,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0120,2022-11-10,BLACKLIST,0xedc5d01286f99a066559f60a585406f3878a033e,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0374,,,,CU-TRG-0043,,CU-IMP-0120,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0121,2022-11-10,BLACKLIST,0x94be88213a387e992dd87de56950a9aef34b9448,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0366,,,,CU-TRG-0043,,CU-IMP-0121,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0122,2022-11-10,BLACKLIST,0x242654336ca2205714071898f67e254eb49acdce,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0352,,,,CU-TRG-0043,,CU-IMP-0122,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0123,2022-11-10,BLACKLIST,0xd692fd2d0b2fbd2e52cfa5b5b9424bc981c30696,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0347,,,,CU-TRG-0043,,CU-IMP-0123,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0124,2022-11-10,BLACKLIST,0x05e0b5b40b7b66098c2161a5ee11c5740a3a7c45,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0376,,,,CU-TRG-0043,,CU-IMP-0124,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0125,2022-11-10,BLACKLIST,0x538ab61e8a9fc1b2f93b3dd9011d662d89be6fe6,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0356,,,,CU-TRG-0043,,CU-IMP-0125,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0126,2022-11-10,BLACKLIST,0x23173fe8b96a4ad8d2e17fb83ea5dcccdca1ae52,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0351,,,,CU-TRG-0043,,CU-IMP-0126,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0127,2022-11-10,BLACKLIST,0xd8d7de3349ccaa0fde6298fe6d7b7d0d34586193,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0348,,,,CU-TRG-0043,,CU-IMP-0127,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0128,2022-11-10,BLACKLIST,0x57b2b8c82f065de8ef5573f9730fc1449b403c9f,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0357,,,,CU-TRG-0043,,CU-IMP-0128,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0129,2022-11-10,BLACKLIST,0x407cceeaa7c95d2fe2250bf9f2c105aa7aafb512,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0355,,,,CU-TRG-0043,,CU-IMP-0129,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0130,2022-11-10,BLACKLIST,0x833481186f16cece3f1eeea1a694c42034c3a0db,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0364,,,,CU-TRG-0043,,CU-IMP-0130,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0131,2022-11-10,BLACKLIST,0x8281aa6795ade17c8973e1aedca380258bc124f9,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0363,,,,CU-TRG-0043,,CU-IMP-0131,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0132,2022-11-10,BLACKLIST,0x76d85b4c0fc497eecc38902397ac608000a06607,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0361,,,,CU-TRG-0043,,CU-IMP-0132,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0133,2022-11-10,BLACKLIST,0x0e3a09dda6b20afbb34ac7cd4a6881493f3e7bf7,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0375,,,,CU-TRG-0043,,CU-IMP-0133,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0134,2022-11-10,BLACKLIST,0xcc84179ffd19a1627e79f8648d09e095252bc418,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0370,,,,CU-TRG-0043,,CU-IMP-0134,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0135,2022-11-10,BLACKLIST,0xd5d6f8d9e784d0e26222ad3834500801a68d027d,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0372,,,,CU-TRG-0043,,CU-IMP-0135,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0136,2022-11-10,BLACKLIST,0x3aac1cc67c2ec5db4ea850957b967ba153ad6279,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0354,,,,CU-TRG-0043,,CU-IMP-0136,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0137,2022-11-10,BLACKLIST,0xa5c2254e4253490c54cef0a4347fddb8f75a4998,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0367,,,,CU-TRG-0043,,CU-IMP-0137,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0138,2022-11-10,BLACKLIST,0x723b78e67497e85279cb204544566f4dc5d2aca0,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0359,,,,CU-TRG-0043,,CU-IMP-0138,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0139,2022-11-10,BLACKLIST,0xaf8d1839c3c67cf571aa74b5c12398d4901147b3,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0369,,,,CU-TRG-0043,,CU-IMP-0139,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0140,2022-11-10,BLACKLIST,0x6bf694a291df3fec1f7e69701e3ab6c592435ae7,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0358,,,,CU-TRG-0043,,CU-IMP-0140,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0141,2022-11-10,UNBLACKLIST,0x905b63fff465b9ffbf41dea908ceb12478ec7601,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0141,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0142,2022-11-10,BLACKLIST,0xdf231d99ff8b6c6cbf4e9b9a945cbacef9339178,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0373,,,,CU-TRG-0043,,CU-IMP-0142,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0143,2022-11-10,BLACKLIST,0xaf4c0b70b2ea9fb7487c7cbb37ada259579fe040,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0368,,,,CU-TRG-0043,,CU-IMP-0143,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0144,2022-11-10,BLACKLIST,0x1e34a77868e19a6647b1f2f47b51ed72dede95dd,ADDRESS,SANCTIONED_ENTITY,CU-ENT-0049,,REVERSED,CU-ACT-0350,,,,CU-TRG-0043,,CU-IMP-0144,2022-11-09,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0145,2022-11-10,BLACKLIST,0x502371699497d08d5339c870851898d6d72521dd,ADDRESS,sanctioned_entity,CU-ENT-0013,,ACTIVE,,,,,CU-TRG-0013,,CU-IMP-0145,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0146,2022-11-10,BLACKLIST,0x5a14e72060c11313e38738009254a90968f58f51,ADDRESS,sanctioned_entity,CU-ENT-0013,,ACTIVE,,,,,CU-TRG-0013,,CU-IMP-0146,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0147,2022-11-10,BLACKLIST,0xefe301d259f525ca1ba74a7977b80d5b060b3cca,ADDRESS,sanctioned_entity,CU-ENT-0013,,ACTIVE,,,,,CU-TRG-0013,,CU-IMP-0147,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0148,2022-11-10,BLACKLIST,0xd0975b32cea532eadddfc9c60481976e39db3472,ADDRESS,sanctioned_entity,CU-ENT-0014,,ACTIVE,,,,,CU-TRG-0014,,CU-IMP-0148,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0149,2022-11-10,BLACKLIST,0x1967d8af5bd86a497fb3dd7899a020e47560daaf,ADDRESS,sanctioned_entity,CU-ENT-0014,,ACTIVE,,,,,CU-TRG-0014,,CU-IMP-0149,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0150,2022-11-10,BLACKLIST,0x83e5bc4ffa856bb84bb88581f5dd62a433a25e0d,ADDRESS,sanctioned_entity,CU-ENT-0013,,ACTIVE,,,,,CU-TRG-0013,,CU-IMP-0150,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0151,2022-11-10,BLACKLIST,0x08b2efdcdb8822efe5ad0eae55517cf5dc544251,ADDRESS,sanctioned_entity,CU-ENT-0013,,ACTIVE,,,,,CU-TRG-0013,,CU-IMP-0151,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0152,2022-11-10,BLACKLIST,0x04dba1194ee10112fe6c3207c0687def0e78bacf,ADDRESS,sanctioned_entity,CU-ENT-0013,,ACTIVE,,,,,CU-TRG-0013,,CU-IMP-0152,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0153,2022-11-10,BLACKLIST,0x0ee5067b06776a89ccc7dc8ee369984ad7db5e06,ADDRESS,sanctioned_entity,CU-ENT-0013,,ACTIVE,,,,,CU-TRG-0013,,CU-IMP-0153,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0154,2022-11-28,BLACKLIST,0x44b3d59fe4da798a43de3689be0a2ab508bc0067,ADDRESS,,,,REVERSED,CU-ACT-0264,,,,,,CU-IMP-0154,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0155,2022-12-01,UNBLACKLIST,0x29875bd49350ac3f2ca5ceeb1c1701708c795ff3,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0155,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0156,2023-01-19,BLACKLIST,0xbf4f36efa3ac655a1d86f6c32b648a90271443f4,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0156,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0157,2023-02-01,BLACKLIST,0x39d908dac893cbcb53cc86e0ecc369aa4def1a29,ADDRESS,sanctioned_entity,CU-ENT-0015,,ACTIVE,,,,,CU-TRG-0015,,CU-IMP-0157,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0158,2023-02-03,BLACKLIST,0x7f2863dc306fe5be920d311f5eeef842bae16ce8,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0158,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0159,2023-02-03,BLACKLIST,0xf8a9ab377ce63592583767b34602e130e38ebdca,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0159,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0160,2023-02-25,BLACKLIST,0x6572760df65696a671eb17575b995daca056237d,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0160,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0161,2023-02-25,BLACKLIST,0x42b756987dee8a21508c4e470bfefb5e36a5e4e4,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0161,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0162,2023-02-25,BLACKLIST,0x9253f800c8a03b9184ceb9280361e5055893192c,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0162,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0163,2023-03-09,BLACKLIST,0x6e2bfa169667c0d9addde8d532a22e05b72e8911,ADDRESS,,,,REVERSED,CU-ACT-0176,,,,,,CU-IMP-0163,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0164,2023-04-24,BLACKLIST,0x4f47bc496083c727c5fbe3ce9cdf2b0f6496270c,ADDRESS,sanctioned_entity,CU-ENT-0016,,ACTIVE,,,,,CU-TRG-0016,,CU-IMP-0164,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0165,2023-05-01,BLACKLIST,0x8a8a2436fc920e6c73c3a9e9a00b8d937812ee0d,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0165,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0166,2023-05-01,BLACKLIST,0xc34586a57d59fbd08865298203cf28cd10ad9708,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0166,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0167,2023-05-01,BLACKLIST,0x088aaa322d955816d8a00b3ad58139543556cb61,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0167,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0168,2023-05-19,BLACKLIST,0x38735f03b30fbc022ddd06abed01f0ca823c6a94,ADDRESS,sanctioned_entity,CU-ENT-0017,,ACTIVE,,,,,CU-TRG-0017,,CU-IMP-0168,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0169,2023-05-22,BLACKLIST,0x8bebb5bc4f8ee9d2978e70c5dc178543fb9dc0d9,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0169,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0170,2023-05-22,BLACKLIST,0xeb53f63ff2c8f576de0752d0fb603ddc79318b26,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0170,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0171,2023-05-22,BLACKLIST,0xfc672c73ca5c7234edc82552e4a0c8fc247d32ac,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0171,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0172,2023-05-22,BLACKLIST,0x0c51498f3ae1a0cfe696820a1b4e9af85b918bc6,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0172,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0173,2023-05-22,BLACKLIST,0x08c3fd4ae6a596083a528614d71e17c2ff2f4b8e,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0173,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0174,2023-05-23,BLACKLIST,0x97b1043abd9e6fc31681635166d430a458d14f9c,ADDRESS,sanctioned_entity,CU-ENT-0018,,ACTIVE,,,,,CU-TRG-0018,,CU-IMP-0174,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0175,2023-05-23,BLACKLIST,0xb6f5ec1a0a9cd1526536d3f0426c429529471f40,ADDRESS,sanctioned_entity,CU-ENT-0018,,ACTIVE,,,,,CU-TRG-0018,,CU-IMP-0175,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0176,2023-06-22,UNBLACKLIST,0x6e2bfa169667c0d9addde8d532a22e05b72e8911,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0176,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0177,2023-07-07,BLACKLIST,0x48bead89e696ee93b04913cb0006f35adb844537,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0177,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0178,2023-07-07,BLACKLIST,0x027f1571aca57354223276722dc7b572a5b05cd8,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0178,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0179,2023-07-07,BLACKLIST,0xefeef8e968a0db92781ac7b3b7c821909ef10c88,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0179,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0180,2023-08-01,BLACKLIST,0xd71c94052989e209ba713deb66e0a8f72b913b70,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0180,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0181,2023-08-24,BLACKLIST,0xdcbeffbecce100cce9e4b153c4e15cb885643193,ADDRESS,sanctioned_entity,CU-ENT-0019,,ACTIVE,,,,,CU-TRG-0019,,CU-IMP-0181,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0182,2023-08-24,BLACKLIST,0x5f48c2a71b2cc96e3f0ccae4e39318ff0dc375b2,ADDRESS,sanctioned_entity,CU-ENT-0019,,ACTIVE,,,,,CU-TRG-0019,,CU-IMP-0182,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0183,2023-08-24,BLACKLIST,0x5a7a51bfb49f190e5a6060a5bc6052ac14a3b59f,ADDRESS,sanctioned_entity,CU-ENT-0019,,ACTIVE,,,,,CU-TRG-0019,,CU-IMP-0183,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0184,2023-08-24,BLACKLIST,0xed6e0a7e4ac94d976eebfb82ccf777a3c6bad921,ADDRESS,sanctioned_entity,CU-ENT-0019,,ACTIVE,,,,,CU-TRG-0019,,CU-IMP-0184,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0185,2023-08-24,BLACKLIST,0x797d7ae72ebddcdea2a346c1834e04d1f8df102b,ADDRESS,sanctioned_entity,CU-ENT-0019,,ACTIVE,,,,,CU-TRG-0019,,CU-IMP-0185,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0186,2023-08-24,BLACKLIST,0x931546d9e66836abf687d2bc64b30407bac8c568,ADDRESS,sanctioned_entity,CU-ENT-0019,,ACTIVE,,,,,CU-TRG-0019,,CU-IMP-0186,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0187,2023-08-24,BLACKLIST,0x43fa21d92141ba9db43052492e0deee5aa5f0a93,ADDRESS,sanctioned_entity,CU-ENT-0019,,ACTIVE,,,,,CU-TRG-0019,,CU-IMP-0187,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0188,2023-08-24,BLACKLIST,0x6be0ae71e6c41f2f9d0d1a3b8d0f75e6f6a0b46e,ADDRESS,sanctioned_entity,CU-ENT-0019,,ACTIVE,,,,,CU-TRG-0019,,CU-IMP-0188,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0189,2023-08-25,BLACKLIST,0x3d7cfda9254a05d3eeae06ab2a7c46b8e950d744,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0189,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0190,2023-08-25,BLACKLIST,0x9c220048401fa6819e59a15e67d96ceffb9043ac,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0190,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0191,2023-08-25,BLACKLIST,0x26e0d078aac76c9ba2b348825b413744a82a2cfd,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0191,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0192,2023-09-27,BLACKLIST,0x9c2bc757b66f24d60f016b6237f8cdd414a879fa,ADDRESS,sanctioned_entity,CU-ENT-0020,,ACTIVE,,,,,CU-TRG-0020,,CU-IMP-0192,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0193,2023-10-04,BLACKLIST,0x530a64c0ce595026a4a556b703644228179e2d57,ADDRESS,sanctioned_entity,CU-ENT-0021,,ACTIVE,,,,,CU-TRG-0021,,CU-IMP-0193,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0194,2023-10-04,BLACKLIST,0x2e13ea767da12f504ceaaaebe5950488498dc2d2,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0194,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0195,2023-10-04,BLACKLIST,0x7de5ab1914e241177344936dc33b4a8157c98248,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0195,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0196,2023-10-04,BLACKLIST,0xfac583c0cf07ea434052c49115a4682172ab6b4f,ADDRESS,sanctioned_entity,CU-ENT-0022,,ACTIVE,,,,,CU-TRG-0022,,CU-IMP-0196,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0197,2023-10-04,BLACKLIST,0xbe5e683633ddd17d8a89b4e10860a0e426c5ed24,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0197,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0198,2023-10-04,BLACKLIST,0x961c5be54a2ffc17cf4cb021d863c42dacd47fc1,ADDRESS,sanctioned_entity,CU-ENT-0023,,ACTIVE,,,,,CU-TRG-0023,,CU-IMP-0198,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0199,2023-10-04,BLACKLIST,0xa6cc8ab881debc3c9e8adb32549d0cbe614168c5,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0199,,ONCHAIN_SCAN,HIGH,,Circle
